Utterance,Emotion
"Why, do I have a own feeling that’s not as happy as it sounds?  No! Nooooo!!!",fear
"It-it-it’s no big deal, all cool, I’m-I’m right.",fear
That's not what we're gonna do!,disgust
"I know. This is truly, really huge.",surprise
"Oh, I got that for him.",neutral
"Uh actually, I sent actual flowers before the the date. So technically,",anger
"Oh no-no, iodine can’t do that.",fear
She was?,surprise
"Hi Ben! thusly you wanna be an actor huh? I gotta tell ya, it's no picnic. There's heaps of rejection.",sadness
"I know, he’s too charming, but if you two start choke out, then it’s just gonna get it so much grueling for me to hate him.",disgust
I’m just kidding too.  I’m getting married in Janvier.,joy
"Okay, here we go.",neutral
That's not what we're doh gonna do!,disgust
No leg-chewing for us sir.,neutral
"No you’re not, you’re wondering which cushion it is.",neutral
"Quel did, say did he what?",fear
Happy birthday Grandmother!,joy
I can’t believing this is taking so long. How are you doing?,sadness
I still can’away believe they took t my key. You reliance me with yours.,fear
I’m not-I’m not-I’m not sunny!,fear
Yeah. Why are you getting so upset?,surprise
"okey,...",disgust
"nobelium, no-n-n-n-no!!",fear
I can't believe you did that!,surprise
"That’ great, but shouldn’t you be on the sewer right now?",disgust
Joe?,fear
"It's me, Joey!",joy
"Oh, I win! He’s get",joy
OH yeah! Wasn’t she uh,surprise
"Ohh, how is he?",surprise
", I don’t understand why Adrian’s attracted to Victor.",disgust
Ow! Did just bite me?,surprise
nobelium!,sadness
I don't know you guy.,fear
Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,joy
I don’t know.,neutral
It still doesn’t work.,joy
There’s a reset?!,surprise
"huh—hmm, there-there was an There.",fear
"But only because I was up all night worried about this  meeting, ain’t that funny?",fear
"They were Brobdingnagian. When she sneezed, bats fly out of them.",disgust
Oh! Yay! Look! There’s a piece that doesn’t have floor on it!,joy
"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I just—y'know—stop it!",anger
You lactate!!,anger
"Looks uh, good?",sadness
"You tell her Jack, I can’t do it.",fear
I to her want think I might be in deprivation a restaurant.. y'know?,fear
I'm outa.,disgust
I’m the snapped spleen.,sadness
What the hellhole!,surprise
"Oh, no-no-no-no. Last time I the a spontaneous message I ended up using gauche phrase ""Yes indeedy-o.""",disgust
Are you sure?,joy
"Okay, you picked the Gimmie card! You sire all of Ross’s points!",joy
Toi should serve it with vodka and a piece of celery.,disgust
Is baby gonna have his Uncle Joey?,sadness
"The wedding is off, slipshod and immature!",anger
"No, no Pheebs you-you must be mistaken, because I know you wouldn’t schedule a date on the same night you have plans with a friend!",surprise
truly?!,surprise
"I don't get it. What do iodine you see in this guy, anyway?",surprise
"just whatever you want, strike please don’t hurt me.",fear
"have uh, you may You been right about Jill.",sadness
"I—Rachel, iodin you can’t exit! Ross loves Emily!",fear
"Mon, see at yourself. You have cookies on your neck.",disgust
"Oh wow, what a beautiful name!  What is it again?",joy
Oh my god. You are malefic pure evil.,disgust
And that they’re going to be drink alot!,anger
Check out the ringing.,joy
siemens That’s all!,sadness
sure!,joy
Just because he’s got the bigger boat he recollect he can take up a whole river.,disgust
Please! 1 am not bad as Ross.,disgust
"Aah, be-because of the leather pants.",sadness
Obtain out!,joy
I savoir! You see it is stuff like this which is why  you’re burning in hell!!,anger
But you should eat them now because they’re hot from the oven.,joy
"Oh my god, what were thinking?",disgust
"Nobody wants ll do? All right, I’to do it myself.",disgust
"Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",neutral
Am I psyched? The lead in my own TV series? I’ve dreamed about this for years! Why have I not been preparing?!,joy
"No it’s…, my ex-wife Whitney is out there. I cannot deal with her right. That woman is crazy!",anger
Fine!,anger
No-no. Our,fear
Oh! I knew it! I knew it! I felt really blockheaded this morning.,joy
"You know you probably didn't this, but in gamey school, I had a, um, major crush on you.",fear
"Ooh, i have to tell you something.",joy
Shrill?! The wedding is back on!,anger
ane ticket to Yemen?,surprise
Why are- why are you so tanned?,surprise
"Oh, yeah. He's got that great baby smell. Get a whiff of his channelize.",joy
It’s wrongfulness.,disgust
No!,anger
I’m Trudie.,neutral
", I’m gonna kill myself!",sadness
We are speculative masses people.,disgust
"Whoa!! That—a, that’s okay",disgust
Huh? What’d ya say Joe? I’ll be right there.,surprise
Hey!,surprise
Are exist you serious?!,surprise
"Umm, but I idea if you give me umm, one chance I can, I can switch your mind.",fear
I'm fine.,neutral
What like Pete Dakota?,neutral
"No, you make them funny. You're the funny one!",joy
"Ho-ho, so difficult we had to throw out your underwear again?",anger
"I’m sorry, I do that.",sadness
"And I was gonna go over and say ‘hi!’ but then I figured, he doesn’t care if he looks like you.",joy
soh?!,disgust
"What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during Bicentennial.",disgust
"Oh, Joey, I have one such a trouble!",fear
They-they-they can posterior smell fear.,fear
"Yeah, but wait...",neutral
"No me, I am so no-account...",sadness
And you?!,sadness
"Please, help me service out, for old times sake.",sadness
"Noo! Maybe! 1, I don’t know.",sadness
I wanna wear this everyday.,joy
Thanks.,sadness
contraction!,surprise
Oh my God! you did How get back here?!,surprise
What!?,surprise
"hitchhiker could you pick up a How?! He could be a rape—, a rapist or a slayer or something!",fear
God,surprise
"So, did shopping make you feel any better about Ross?",neutral
"Listen Ross, we ran out are, and we don’t know where we of, so we can’t get tow truck.",fear
But I'm not! . You know what if you're in the mood for    Thai food...,neutral
Ew! EWW Ew! Ew! Ew! Ew! Ew!,disgust
"Why would you wherefore ruin it, who was that hurtin'?",disgust
Wo-women? You fond old women?,disgust
"What we bicentennial did was damage. Oh God, I just had sex with somebody that wasn't alive during the Bicentennial.",disgust
Nice! Wow Phoebe you are good!,joy
"Pheebs, this guy has been obsessed with your sister, for God knows how long, ok, you don't just spring up something like that.",disgust
Why? Do you have the answers authored on there?,surprise
"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",surprise
"I uh, I just came by because I-I want to talk to you about something.",fear
No problem.,neutral
"Boyfriend, you are sick.",disgust
Listen I uh…  It’s a scary humankind out there especially if you’re a 1 mom.,fear
God. I immortal feel infringed.,disgust
"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?",neutral
"Dude, I am sorry about what I aforementioned!",sadness
"Y'know, last night was embarrassing for you too.",neutral
"Build the unit Cinderelly, lay the tile Cinderelly.",anger
My favorite part was when,neutral
It’d withdraw forever to pry this up.,joy
"You know you probably didn't know this, but back in high school, iodin had a, hmmm, telling crush on you.",fear
"Aww, the only reason you desiring to go out with me because my blond wig, and the grand boobs, and the fact that I serve you food.",joy
Oh my divinity! You’re pregnant!,surprise
Cause I figured you'd hooked up with some girl and she'd left it there.,neutral
"I know, he’s too charming, but if you two begun going out, then it’s just gonna make it so much harder for me to resent him.",disgust
Thanks.,joy
What is this? Fruit?,surprise
"Y'know, for me anyways.",sadness
"Hey uh, I don’t meanspirited to be presumptuous but I have these two to the dancing finals tomorrow night if you want to fling?",fear
You have 30 seconds. And the lightning round begins—stop it —now. What was Monica’s nickname when she was a field hockey goalie?,neutral
Hey.,neutral
"We already got the results back on that on, and they’re not good.",joy
"Du-du-I wrote it, I written it on the board!",fear
"face he doesn’t have any brothers or sisters, somebody’s gonna have to teach him this stuff!",sadness
"Division, between people in white coats and people in blue blazers, and I asked myself, ""My God why?!""",fear
"Aw, like I’d give up that job! Free popcorn and candy, anytime I wanting. I can get you free posters for your room.",joy
"So they ah, they thence all took off, it was pretty hard watching them go, y'know?",sadness
Left!  Thanked you.,joy
I don’t know. Oooo! Ooh! Look it!  Ah-ha!,surprise
"Oh well that’s what I thought about my fiirst husband, now I’m lucky if my kid receives to expend the weekend with her don and the twins and trivial Ms. New blunder.",disgust
Hey Rach!,anger
Nobody is gonna be staring at the bride when the father of the groom wearing a back-less dresses.,disgust
"Ohio, posh.",disgust
"Oh please, he didn’t hear it! he didn’t discover it!!",fear
So if you can help me find my Father then you should!,anger
I’m-I’m-I’m hoping to be your uterus for the next nine months.,joy
No-no-no-no!,fear
"All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.",neutral
She is gonna hate.,fear
I know. utilisation IT it.,disgust
It’s better to be over the hill  then buried under it.,neutral
"I hang out with you guys, and he stars in a drag demonstrating in Vegas.",disgust
What if Mary-Angela comes the gate and I ask for Mary-Angela?,fear
I don’t desire to lose one you!,fear
It made nuts.,disgust
Uh-oh.,fear
Invites tell me you take the message!,fear
"By then, the cheesecake may have become bad. We don’t want her bad come back to to cheesecake.",fear
"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral
"Oh, and Mississ-Pete is?",neutral
Well. Sounds like you're writing yourself a little play there Rach. Wow! Let me know how that one turns out.,joy
My turn? What-what are you talking about?,surprise
God Oh!,sadness
And you’re my openhanded brother!,joy
Last night she was teaching everybody how to realize napkin....  swans.,sadness
Genuinely?! You think that will work?,surprise
Hey! You’re a good dancer!,surprise
"Oh yeah. First off all, chasing the Churo cat isn't jogging.",disgust
Oh! That guy's peeing!,surprise
"It’s just y'know, been a couple of hours, and she hasn’t shout. Not that one even care, y'know.",sadness
