Utterance,Emotion
I’d better get back to my desk.,neutral
Women love guys who love babies.,neutral
So?,neutral
Although he does play with himself in his sleep.,neutral
Works on you.,neutral
Y’know what?,neutral
"Good runnin’ into you at the bank today, so ah, here’s my number, 555-9323. Give me a call. Later.",neutral
"Yeah, it’s beautiful.",neutral
Is there something wrong?,neutral
There is nothing wrong with Jake! Okay? He is all man! I’m thinking even more than you.,neutral
"Will you get me a white Zinfandel, and a glass of red for Janice.",neutral
"Oh, okay.",neutral
"He doesn't do much, does he?",neutral
No.,neutral
It’s you. This is yours.,neutral
"Oh,",neutral
What was it for?,neutral
Rachel?,neutral
Would you like to see a semi-private room?,neutral
"Well, he’s very charming.",neutral
Focus.,neutral
No.,neutral
It’s,neutral
Yeah! Thank you so much for letting me stay here.,neutral
I,neutral
"Hey, when I’m in a play and you’re in the audience, I don’t talk to you, right?",neutral
"So, are we going in there?",neutral
I know. I was sweeping yesterday. It coulda been me.,neutral
Hey.,neutral
Who wants it? Anybody?,neutral
"Okay, fine, I will bring you a tape, huh?",neutral
Why not?,neutral
That,neutral
"Y’know, me and him do stuff all the time without you and you don’t get all upset.",neutral
Hi.,neutral
"Um, that's it.",neutral
"Wait no, honey, honey throw it to me, throw it to me.",neutral
"No. Sweetie, you’re gonna be fine.",neutral
Really.,neutral
Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.,neutral
"Oh, sure. Now. But what happens when he meets somebody else and gets married?",neutral
So what are you gonna do?,neutral
"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?’",neutral
Good!,neutral
"Well, she’s out of town so, there’s gotta be something in her house that tells me where my Father is.",neutral
"See, this is a",neutral
"Really? Okay, so why don’t you tell me what happened to Ross Junior year at",neutral
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,neutral
Where's Chandler?,neutral
"Hmm, noodle soup.",neutral
"Hey, y'know while we’re on that, when are you gonna tell my sister that you don’t live here anymore.",neutral
What?,neutral
"Oh, okay. Will you take my place?",neutral
"No-no, I took them from the hotel lobby.",neutral
"Yeah, there’s this guy from Chicago who’s supposed to be the next Martin Scorcese, all right?",neutral
"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop.",neutral
Pat Sajak?,neutral
"Okay, now much have you won so far?",neutral
Hey guys!,neutral
"And, at the end of the date, the other time, she-she said something that was—if she was kidding was very funny.",neutral
"Oh, y'know..",neutral
How do I look?,neutral
Okay.,neutral
"I brought something that I want to give you, assuming of course that you want it.",neutral
"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",neutral
How did this happen?,neutral
Okay. Let’s bring it in.,neutral
Okay. Let’s move on.,neutral
I,neutral
"I’ve read all kinds of books on pregnancy and giving birth, but I-I just didn’t think to read the part about what to do when the baby comes.",neutral
But,neutral
"Oh, ah- the kid has it.",neutral
Well I hope you have fun tonight.,neutral
"Hey, y’know what, if you’re gonna do that, if you’re gonna name him Joey, you should name him Chandler.",neutral
He paints quite a picture doesn't he?,neutral
I’ll see you later.,neutral
"Y’know, birds have a very good sense of direction, and I thought maybe they could help us find where the presents are hidden.",neutral
Her name's Ronni. She's a pet mortician.,neutral
"No, no, no, that’s Dina.",neutral
I know.,neutral
Oh. Well then shut me up.,neutral
Ed Begley Jr. is not gay.,neutral
Hey!,neutral
"Oh wait, I think I hear him.",neutral
No.,neutral
I hope you do too.,neutral
"Oh that’s all right, I have it memorized. It’s 1A.",neutral
"Ohh, you can say. Come on, I don’t want you to feel like you can’t tell me things.",neutral
Sure.,neutral
There aren’t any message you’ve forgotten to give me are there?,neutral
Sure?,neutral
I don’t believe this!!,neutral
You've got to be smooth about it.,neutral
"It’s possible, they have really sharp edges.",neutral
You know where I work!,neutral
No.,neutral
PBS Telethon.,neutral
I’m sorry.,neutral
"Ah well, this is the living room.",neutral
All I really needed was a plan.,neutral
"All right, just, just take the entertainment center, and then when you get home, throw the canoe away!",neutral
Just tell me how.,neutral
"Chandler, we still haven’t gotten an RSVP from your dad.",neutral
"All right, well I guess I’ll just have to do what I do on dates.",neutral
"Uh, no she doesn't but I can, I can get a message to her.",neutral
"Y’know, twin stuff is always a real big seller.",neutral
"All of a sudden, the phone starts to ring.",neutral
Those are dead serious.,neutral
"Well, I’m sure they’re still somewhere here in the hotel. I’ll-I’ll help you look for them.",neutral
"Well, y’know I’m wearing layers and it’s warm.",neutral
Well! Good night.  I’m going upstairs.,neutral
What are you doing?,neutral
"Uh, how is he at handling small objects?",neutral
No. Nothing.,neutral
Well what happened at dinner?,neutral
"I’m sorry, would you move your thumb? I can’t see the seat number.",neutral
A freakish thin date with a hanger for her head?,neutral
"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",neutral
Okay.,neutral
"Uh, Pheebs? Who's George Snuffalopagus?",neutral
"Oh! Well, you know what? It probably is.",neutral
Yeah.,neutral
"He's good with rear things, bring him in too.",neutral
"All right, the man in the picture is Chuck Magioni.",neutral
"Yeah, but wait...",neutral
"Honey, you’re not gonna make enough money to help Frank and Alice just by selling knives.",neutral
New people.,neutral
Hi.,neutral
Haul ass!!!,neutral
"Yeah, okay, Scott!",neutral
"Okay, one thing at a time.",neutral
"Now, he doesn’t get in until 10, so he’s no problem, but his assistant, Betty, she comes in early to eat her breakfast at her desk.",neutral
That sounds fair.,neutral
"Ross, I really don’t think",neutral
"We, we come back from our walk and the- the phone was ringing...",neutral
I’m gonna get coffee.,neutral
"All right, Julie.",neutral
"I tried to call you from the coffee shop, and there was no answer.",neutral
I dropped a cup.,neutral
"Yeah, most of it it's a place",neutral
"Okay that’s, you know what that is?",neutral
Kate Miller it is.,neutral
"Oh, is the play over?",neutral
We will.,neutral
"Well kinda old, like 30.",neutral
"Yeah, huh.",neutral
Sure!,neutral
"I’m having lunch right here, with my good friend Joey, if he’ll sit with me.",neutral
"Oh Rachel, I know the best coffee house and it’s sooo close.",neutral
And a nice hot cider for Monica.,neutral
That is how God intended it.,neutral
You're hot.,neutral
Who knows?,neutral
Electrical plans for the building.,neutral
Thank you.,neutral
Y'know what?,neutral
"Okay, give me a chance to win my money back. Okay? Sudden death, one goal, $1,000.",neutral
How needy do I want to seem?,neutral
"But I’m going to give you the benefit of the doubt, because it seems the universe really wants to be together.",neutral
"Yeah, I have to tell Ross that I love him.",neutral
"Oh-no, he’s right.",neutral
"Well, you never told me how old you were.",neutral
"Oh yeah, no problem.",neutral
Here I am.,neutral
"And y'know, and um, I...",neutral
In that case should I make sure it's on real good?,neutral
Nothing..Why?,neutral
"Well, why don't you send her a musical bug, op, no you already did that.",neutral
"All right, I guess I can hold out a little longer. Let's have a game.",neutral
You don’t-you don’t want to hear about my dream Officer…Pretty?,neutral
"Listen, um...",neutral
C'mon in.,neutral
"Yeah, this is someone else I meet, and I-I can’t decide between the two of them.",neutral
"So to sum up, I’m Professor Geller.",neutral
"Umm, it costs $16,000 each time you do this.",neutral
I,neutral
Come on.,neutral
"Well ah, actually I kinda need to talk to you too.",neutral
Power saw kinda got away from me there.,neutral
Maybe she can give me a pill or something.,neutral
Oh! And don’t let me leave without getting the name of that carpet guy.,neutral
Was the chord at least right,neutral
Now he's gonna be the guy she goes too to complain about you.,neutral
"Yeah, but I’m pretty sure he’s gay.",neutral
"No, I’m getting back down ‘cause she lives in Poughkeepsie.",neutral
Chandler? Do you promise to be good?,neutral
But I'm not! . You know what if you're in the mood for    Thai food...,neutral
Hey!,neutral
Um-hmm.,neutral
"Alright, no, we could look at them!",neutral
Not right now.,neutral
"Yeah, sure, sure I can bring some sandwiches.",neutral
This is a hospital.,neutral
"If it was, would you stop hanging out with her?",neutral
Nothing!,neutral
Oh but not before she gave me a juicy shot of little Jamie just crowning away.,neutral
I'm sure they'll be here soon.,neutral
"He can hold a banana, if that's whatcha mean...",neutral
As I was saying… I should probably have the first of the three kids by the time I’m 35 which gives me five years.,neutral
"Um, we have a reservation under the name Chandler Bing.",neutral
"Well, you just asked if I wanted to go to bed with you tonight.",neutral
Harder than it sounds. Isn't it?,neutral
Isn’t there a national football league.,neutral
"Nothing, he’s just really believes in that.",neutral
"Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.",neutral
"Quack, quack..",neutral
"I miss Janice though.  ""Hello, Chandler Bing.""",neutral
Ohh.,neutral
"No, I mean, come on, seriously think about it, we get married, we’re up at the altar and I’m like this.",neutral
"Oh, hey, man I know, doesn’t matter how much we love ‘em, monogamy is too cruel a rule.",neutral
"Listen, you know how uh, when you’re wearing pants and you lean forward I check out your underwear?",neutral
No it's not.,neutral
"Hey, you're not rich are ya?",neutral
"Hi, here's the deal.",neutral
I think that a person should know where they come from.,neutral
Where were you?,neutral
How good is that?,neutral
We- we had our first fight this morning.,neutral
"Ok, so now we need, um sage branches and the sacramental wine.",neutral
"You’ve reached Monica and Chandler’s, if you’re listening to this message, we’re probably screening.  Yeah we are.",neutral
Okay.,neutral
"Oh, you Americans always butcher the French language.",neutral
And that’s how it’s done.,neutral
For my last birthday you gave me a,neutral
