Dialogue_ID;Utterance_ID;Emotion;Sentiment
135;2;neutral;neutral
135;4;neutral;neutral
135;5;neutral;neutral
135;6;neutral;neutral
135;7;neutral;neutral
135;8;neutral;neutral
136;0;neutral;neutral
136;1;neutral;neutral
136;2;surprise;positive
136;4;neutral;neutral
136;5;neutral;neutral
137;0;neutral;neutral
137;1;neutral;neutral
137;2;neutral;neutral
137;3;neutral;neutral
137;4;joy;positive
137;5;neutral;neutral
137;6;joy;positive
137;7;neutral;neutral
138;0;anger;negative
138;1;anger;negative
138;2;joy;positive
138;3;anger;negative
138;4;surprise;positive
138;5;disgust;negative
138;6;surprise;negative
138;7;neutral;neutral
138;8;neutral;neutral
138;9;neutral;neutral
138;10;joy;positive
138;11;anger;negative
138;12;neutral;neutral
138;13;surprise;negative
138;14;neutral;neutral
138;15;anger;negative
138;16;surprise;positive
139;0;neutral;neutral
139;1;neutral;neutral
139;2;anger;negative
139;3;joy;positive
139;4;surprise;negative
139;5;joy;positive
140;0;neutral;neutral
140;1;neutral;neutral
140;2;surprise;negative
141;0;neutral;neutral
141;1;neutral;neutral
141;2;neutral;neutral
141;3;neutral;neutral
141;4;neutral;neutral
141;5;neutral;neutral
141;6;neutral;neutral
141;7;neutral;neutral
142;0;neutral;neutral
142;1;joy;positive
143;0;neutral;neutral
143;1;neutral;neutral
143;2;sadness;negative
143;3;joy;positive
143;4;neutral;neutral
144;0;neutral;neutral
144;1;neutral;neutral
144;2;neutral;neutral
144;3;neutral;neutral
144;4;surprise;positive
144;5;joy;positive
145;0;surprise;negative
145;1;neutral;neutral
145;2;anger;negative
145;3;neutral;neutral
145;4;fear;negative
145;5;fear;negative
145;6;anger;negative
145;7;surprise;negative
145;8;anger;negative
145;9;disgust;negative
145;10;disgust;negative
145;11;disgust;negative
145;12;anger;negative
145;13;anger;negative
145;14;joy;positive
145;15;disgust;negative
145;16;surprise;positive
145;17;neutral;neutral
145;18;surprise;negative
146;0;neutral;neutral
146;1;sadness;negative
146;2;neutral;neutral
146;3;anger;negative
146;4;neutral;neutral
146;5;neutral;neutral
146;6;neutral;neutral
146;7;neutral;neutral
146;8;neutral;neutral
146;9;sadness;negative
146;10;sadness;negative
146;11;sadness;negative
146;12;sadness;negative
147;0;neutral;neutral
147;1;neutral;neutral
147;2;neutral;neutral
147;3;joy;positive
147;4;fear;negative
147;5;joy;positive
147;6;surprise;negative
147;7;disgust;negative
147;8;surprise;negative
147;9;neutral;neutral
147;10;neutral;neutral
147;11;anger;negative
148;0;anger;negative
148;1;neutral;neutral
148;2;anger;negative
148;3;anger;negative
148;4;anger;negative
148;5;surprise;positive
148;6;disgust;negative
148;7;neutral;neutral
148;8;neutral;neutral
148;9;neutral;neutral
148;10;neutral;neutral
148;11;neutral;neutral
148;12;neutral;neutral
148;13;surprise;negative
148;14;neutral;neutral
148;15;fear;negative
148;16;neutral;neutral
148;17;anger;negative
148;18;anger;negative
148;19;sadness;negative
148;20;sadness;negative
149;0;sadness;negative
149;1;neutral;neutral
149;2;neutral;neutral
149;3;joy;positive
150;0;fear;negative
150;1;neutral;neutral
150;2;anger;negative
150;3;sadness;negative
151;0;joy;positive
151;1;joy;positive
151;2;joy;positive
151;3;joy;positive
151;6;surprise;negative
151;7;neutral;neutral
151;8;anger;negative
151;9;joy;positive
151;10;neutral;neutral
151;11;sadness;negative
151;12;neutral;neutral
151;13;neutral;neutral
151;15;neutral;neutral
151;16;anger;negative
151;17;neutral;neutral
152;0;surprise;negative
152;1;joy;positive
152;4;neutral;neutral
152;5;neutral;neutral
152;6;neutral;neutral
152;7;neutral;neutral
152;8;surprise;positive
152;9;sadness;negative
152;10;sadness;negative
152;11;sadness;negative
153;0;neutral;neutral
153;1;joy;positive
153;2;neutral;neutral
153;3;neutral;neutral
153;4;joy;positive
153;5;neutral;neutral
153;6;surprise;positive
153;7;neutral;neutral
153;8;disgust;negative
153;9;neutral;neutral
153;10;anger;negative
153;11;anger;negative
153;12;anger;negative
154;0;joy;positive
154;1;joy;positive
154;2;anger;negative
154;3;surprise;negative
154;4;anger;negative
154;5;surprise;negative
154;6;anger;negative
154;7;anger;negative
154;8;neutral;neutral
155;0;neutral;neutral
155;1;neutral;neutral
155;2;joy;positive
155;3;joy;positive
155;4;joy;positive
155;5;surprise;positive
155;6;neutral;neutral
155;7;joy;positive
155;8;surprise;positive
155;9;joy;positive
155;10;neutral;neutral
155;11;neutral;neutral
155;12;neutral;neutral
156;0;sadness;negative
156;1;anger;negative
156;2;surprise;negative
156;3;anger;negative
156;4;neutral;neutral
156;5;surprise;negative
156;6;neutral;neutral
156;7;fear;negative
156;8;surprise;negative
156;9;joy;positive
156;10;neutral;neutral
156;11;neutral;neutral
157;0;joy;positive
157;1;joy;positive
157;2;joy;positive
158;1;neutral;neutral
158;2;neutral;neutral
158;3;disgust;negative
158;4;surprise;positive
158;6;sadness;negative
158;7;surprise;negative
158;8;neutral;neutral
159;0;joy;positive
159;1;surprise;positive
159;2;joy;positive
159;3;joy;positive
159;4;surprise;positive
159;5;joy;positive
159;6;joy;positive
159;7;joy;positive
159;8;joy;positive
159;9;neutral;neutral
160;0;neutral;neutral
160;1;joy;positive
160;2;neutral;neutral
160;3;neutral;neutral
160;4;neutral;neutral
160;5;sadness;negative
160;6;fear;negative
160;7;neutral;neutral
160;8;sadness;negative
160;10;joy;positive
160;11;neutral;neutral
160;12;joy;positive
160;13;neutral;neutral
160;14;neutral;neutral
160;15;sadness;negative
160;16;sadness;negative
160;17;neutral;neutral
160;18;neutral;neutral
161;0;neutral;neutral
161;1;joy;positive
161;2;neutral;neutral
161;3;neutral;neutral
161;4;neutral;neutral
161;5;surprise;positive
162;0;neutral;neutral
162;1;neutral;neutral
163;0;neutral;neutral
163;1;anger;negative
163;2;surprise;positive
163;3;anger;negative
163;4;surprise;negative
163;5;neutral;neutral
163;6;neutral;neutral
163;7;surprise;negative
163;8;anger;negative
163;9;anger;negative
163;10;neutral;neutral
164;0;fear;negative
164;1;neutral;neutral
164;2;surprise;positive
164;3;neutral;neutral
164;4;sadness;negative
164;5;fear;negative
164;6;neutral;neutral
164;7;neutral;neutral
164;8;joy;positive
164;9;joy;positive
165;0;neutral;neutral
165;1;joy;positive
165;2;neutral;neutral
165;3;surprise;positive
165;4;neutral;neutral
165;5;joy;positive
165;6;fear;negative
165;7;joy;positive
165;8;joy;positive
165;9;neutral;neutral
165;10;neutral;neutral
165;11;neutral;neutral
165;12;neutral;neutral
165;13;neutral;neutral
165;14;neutral;neutral
165;15;neutral;neutral
165;16;joy;positive
165;17;joy;positive
165;18;joy;positive
165;19;joy;positive
166;0;neutral;neutral
166;1;neutral;neutral
166;2;neutral;neutral
167;0;joy;positive
167;1;surprise;positive
167;2;anger;negative
167;3;neutral;neutral
167;4;neutral;neutral
167;5;neutral;neutral
167;6;anger;negative
167;7;neutral;neutral
167;8;sadness;negative
167;9;anger;negative
167;10;neutral;neutral
167;11;neutral;neutral
167;12;neutral;neutral
168;0;neutral;neutral
168;1;neutral;neutral
168;2;neutral;neutral
168;3;neutral;neutral
168;4;neutral;neutral
168;5;neutral;neutral
168;6;surprise;negative
168;7;neutral;neutral
168;8;neutral;neutral
168;9;anger;negative
168;10;neutral;neutral
168;11;anger;negative
168;12;neutral;neutral
168;13;neutral;neutral
168;14;neutral;neutral
169;0;joy;positive
169;1;joy;positive
169;2;neutral;neutral
170;0;surprise;negative
170;1;neutral;neutral
170;2;disgust;negative
170;3;surprise;negative
170;4;disgust;negative
170;5;neutral;neutral
170;6;disgust;negative
170;7;surprise;positive
170;8;neutral;neutral
170;9;neutral;neutral
170;10;sadness;negative
170;11;neutral;neutral
171;0;joy;positive
171;1;neutral;neutral
171;2;neutral;neutral
171;3;neutral;neutral
171;4;surprise;positive
171;5;neutral;neutral
171;6;surprise;positive
171;7;surprise;negative
172;0;neutral;neutral
172;1;neutral;neutral
172;3;joy;positive
172;4;joy;positive
172;5;neutral;neutral
172;6;neutral;neutral
172;7;neutral;neutral
172;8;joy;positive
172;10;neutral;neutral
173;0;joy;positive
173;1;surprise;negative
173;2;joy;positive
173;3;anger;negative
173;4;anger;negative
173;5;neutral;neutral
173;6;anger;negative
173;7;surprise;negative
173;8;anger;negative
173;10;joy;positive
174;0;joy;positive
174;1;joy;positive
174;2;joy;positive
174;3;joy;positive
174;4;neutral;neutral
174;5;neutral;neutral
174;6;sadness;negative
174;7;surprise;positive
175;0;neutral;neutral
175;1;joy;positive
175;2;joy;positive
175;3;neutral;neutral
175;4;surprise;negative
175;5;anger;negative
175;6;neutral;neutral
175;7;sadness;negative
175;8;neutral;neutral
175;9;sadness;negative
175;10;surprise;negative
175;11;sadness;negative
176;0;surprise;positive
176;1;neutral;neutral
176;2;surprise;positive
176;4;surprise;positive
176;5;surprise;positive
176;6;neutral;neutral
176;7;surprise;positive
176;8;neutral;neutral
176;9;neutral;neutral
176;10;joy;positive
177;0;joy;positive
177;1;neutral;neutral
177;2;neutral;neutral
177;3;fear;negative
177;4;joy;positive
177;5;fear;negative
177;6;joy;positive
177;7;joy;positive
177;8;sadness;negative
177;9;joy;positive
177;10;neutral;neutral
178;0;joy;positive
178;1;neutral;neutral
178;2;surprise;negative
179;0;neutral;neutral
179;1;neutral;neutral
179;2;neutral;neutral
179;3;neutral;neutral
179;4;neutral;neutral
179;5;neutral;neutral
179;6;neutral;neutral
179;7;neutral;neutral
179;8;neutral;neutral
179;9;neutral;neutral
179;10;joy;positive
179;11;neutral;neutral
179;12;neutral;neutral
179;13;neutral;neutral
179;14;neutral;neutral
179;15;neutral;neutral
179;16;neutral;neutral
179;17;neutral;neutral
179;18;neutral;neutral
179;19;anger;negative
180;0;joy;positive
180;4;sadness;negative
180;5;sadness;negative
180;6;surprise;negative
180;7;surprise;positive
180;8;surprise;positive
180;9;joy;positive
180;10;neutral;neutral
180;11;surprise;positive
180;12;neutral;neutral
180;13;surprise;negative
180;14;joy;positive
180;15;fear;negative
181;0;anger;negative
181;1;neutral;neutral
181;2;neutral;neutral
181;3;surprise;positive
181;4;neutral;neutral
182;0;neutral;neutral
182;1;sadness;negative
182;2;sadness;negative
182;3;anger;negative
182;4;anger;negative
182;5;anger;negative
182;6;anger;negative
182;7;neutral;neutral
182;8;anger;negative
182;9;anger;negative
182;10;neutral;neutral
182;11;neutral;neutral
182;12;neutral;neutral
182;13;neutral;neutral
182;14;neutral;neutral
182;15;neutral;neutral
183;0;neutral;neutral
183;1;surprise;positive
183;2;joy;positive
183;3;neutral;neutral
183;4;neutral;neutral
183;5;joy;positive
183;6;neutral;neutral
183;7;neutral;neutral
183;8;neutral;neutral
183;9;joy;positive
183;10;neutral;neutral
183;11;neutral;neutral
183;12;joy;positive
183;13;neutral;neutral
183;14;neutral;neutral
183;15;neutral;neutral
183;16;neutral;neutral
183;17;neutral;neutral
183;18;neutral;neutral
183;19;joy;positive
184;0;joy;positive
184;1;neutral;neutral
184;2;neutral;neutral
184;3;joy;positive
184;4;joy;positive
184;5;joy;positive
184;6;sadness;negative
184;7;neutral;neutral
184;8;neutral;neutral
184;9;joy;positive
184;10;anger;negative
184;11;surprise;negative
184;12;neutral;neutral
184;13;anger;negative
184;14;neutral;neutral
184;15;surprise;negative
184;16;anger;negative
184;17;anger;negative
184;18;neutral;neutral
184;19;anger;negative
184;20;neutral;neutral
184;21;anger;negative
185;0;surprise;positive
185;1;neutral;neutral
185;2;surprise;positive
185;3;neutral;neutral
185;4;surprise;positive
185;5;sadness;negative
185;6;surprise;positive
185;7;surprise;positive
185;8;surprise;positive
185;9;surprise;positive
185;10;neutral;neutral
185;11;surprise;positive
185;12;fear;negative
185;13;surprise;positive
186;0;joy;positive
186;1;joy;positive
186;2;joy;positive
186;3;joy;positive
186;4;neutral;neutral
186;5;surprise;negative
187;0;sadness;negative
187;1;surprise;positive
187;2;joy;positive
187;3;surprise;positive
187;4;neutral;neutral
187;5;surprise;positive
187;6;neutral;neutral
187;7;neutral;neutral
187;8;neutral;neutral
187;9;joy;positive
188;0;neutral;neutral
188;2;neutral;neutral
188;3;anger;negative
188;4;anger;negative
188;5;anger;negative
188;6;neutral;neutral
189;0;fear;negative
189;1;neutral;neutral
189;2;neutral;neutral
189;3;neutral;neutral
189;4;neutral;neutral
189;5;joy;positive
189;6;anger;negative
189;7;neutral;neutral
189;8;anger;negative
189;9;neutral;neutral
189;10;neutral;neutral
189;12;surprise;positive
189;13;anger;negative
189;14;joy;positive
189;15;neutral;neutral
190;0;neutral;neutral
190;1;neutral;neutral
190;2;joy;positive
190;3;neutral;neutral
190;4;joy;positive
190;5;neutral;neutral
190;6;joy;positive
190;7;neutral;neutral
191;0;anger;negative
191;1;neutral;neutral
191;2;neutral;neutral
191;3;joy;positive
191;4;neutral;neutral
191;5;neutral;neutral
191;6;neutral;neutral
192;0;sadness;negative
192;1;neutral;neutral
192;2;neutral;neutral
192;3;joy;positive
192;4;joy;positive
192;5;disgust;negative
192;6;joy;positive
192;7;disgust;negative
193;0;neutral;neutral
193;1;joy;positive
193;2;joy;positive
193;3;neutral;neutral
193;4;neutral;neutral
193;5;surprise;negative
193;6;neutral;neutral
193;7;neutral;neutral
194;0;neutral;neutral
194;1;joy;positive
195;0;neutral;neutral
195;1;neutral;neutral
195;2;joy;positive
195;3;disgust;negative
195;4;joy;positive
195;5;neutral;neutral
195;6;neutral;neutral
195;7;surprise;positive
195;8;anger;negative
195;9;neutral;neutral
195;10;neutral;neutral
195;11;disgust;negative
195;12;neutral;neutral
195;13;neutral;neutral
195;14;anger;negative
195;15;neutral;neutral
195;16;neutral;neutral
195;17;neutral;neutral
195;18;surprise;positive
195;19;joy;positive
196;0;neutral;neutral
196;1;neutral;neutral
196;2;surprise;positive
197;0;joy;positive
197;1;surprise;negative
197;2;joy;positive
197;3;surprise;positive
197;4;joy;positive
197;5;neutral;neutral
197;6;neutral;neutral
197;7;neutral;neutral
198;0;neutral;neutral
198;1;neutral;neutral
198;2;joy;positive
198;3;neutral;neutral
198;4;surprise;positive
198;5;neutral;neutral
198;6;joy;positive
199;0;sadness;negative
199;1;joy;positive
199;2;joy;positive
199;3;joy;positive
199;4;neutral;neutral
199;5;neutral;neutral
199;6;surprise;positive
199;7;surprise;positive
199;8;neutral;neutral
199;9;surprise;positive
199;10;neutral;neutral
199;11;neutral;neutral
200;0;neutral;neutral
200;1;anger;negative
200;2;surprise;negative
200;3;surprise;negative
200;4;anger;negative
200;5;anger;negative
200;6;anger;negative
200;7;joy;positive
200;8;joy;positive
200;9;joy;positive
201;0;neutral;neutral
201;1;neutral;neutral
201;2;joy;positive
201;3;fear;negative
201;4;sadness;negative
201;5;fear;negative
201;6;surprise;positive
201;7;surprise;positive
201;8;joy;positive
201;9;joy;positive
202;0;joy;positive
202;1;neutral;neutral
202;2;neutral;neutral
202;3;neutral;neutral
202;4;neutral;neutral
202;5;surprise;negative
202;6;neutral;neutral
202;7;surprise;negative
202;8;joy;positive
202;9;surprise;negative
202;12;neutral;neutral
202;13;neutral;neutral
202;14;neutral;neutral
202;15;neutral;neutral
202;16;anger;negative
203;0;joy;positive
203;1;surprise;positive
203;2;joy;positive
203;3;joy;positive
203;4;joy;positive
203;5;neutral;neutral
204;0;joy;positive
204;1;neutral;neutral
204;2;neutral;neutral
204;3;neutral;neutral
204;4;neutral;neutral
204;5;surprise;positive
204;6;neutral;neutral
204;7;neutral;neutral
204;8;surprise;negative
204;9;neutral;neutral
204;10;neutral;neutral
204;11;neutral;neutral
204;12;neutral;neutral
204;13;sadness;negative
205;0;neutral;neutral
205;1;neutral;neutral
205;2;neutral;neutral
205;3;surprise;positive
205;4;joy;positive
205;5;neutral;neutral
205;6;joy;positive
206;0;neutral;neutral
206;1;anger;negative
206;2;neutral;neutral
206;3;surprise;negative
206;4;anger;negative
206;5;neutral;neutral
206;6;neutral;neutral
206;7;anger;negative
206;8;neutral;neutral
206;9;anger;negative
206;10;surprise;negative
206;11;anger;negative
206;12;anger;negative
206;13;anger;negative
206;14;anger;negative
206;15;anger;negative
206;16;anger;negative
206;17;neutral;neutral
206;18;anger;negative
207;0;joy;positive
207;1;neutral;neutral
207;2;surprise;positive
207;3;neutral;neutral
207;4;neutral;neutral
207;5;neutral;neutral
207;6;neutral;neutral
207;7;neutral;neutral
207;8;neutral;neutral
207;9;neutral;neutral
207;10;joy;positive
207;11;joy;positive
207;12;neutral;neutral
207;13;joy;positive
207;14;surprise;positive
207;15;neutral;neutral
207;16;neutral;neutral
207;17;anger;negative
207;18;anger;negative
207;19;neutral;neutral
208;0;disgust;negative
208;1;neutral;neutral
208;2;surprise;negative
208;3;neutral;neutral
208;4;disgust;negative
208;5;joy;positive
208;6;anger;negative
208;7;neutral;neutral
208;8;neutral;neutral
208;9;joy;positive
208;10;surprise;positive
208;11;joy;positive
208;12;surprise;negative
208;14;sadness;negative
208;15;surprise;negative
208;16;surprise;negative
209;0;neutral;neutral
210;0;anger;negative
210;1;surprise;negative
