Utterance,Emotion
"You bet I am!  And to answer your earlier question, we’re straight-up gangster rap.",joy
Ew! EW Ew! Ew! Ew! Ew! Ew!,disgust
What am going to do?,fear
"I don’t believe! When asks you in for lemonade, and to you that means they wanna have sex?",disgust
Was it my work? Were they yell? Was it Jack? Did he mad?!,fear
Hey!,joy
It’ll be okay Joe.,neutral
Down at the docks again?,anger
Why?,surprise
no No!,disgust
"That was supposed to be a good thing, I forget why.",neutral
"Ross, umm, you've been in there for a long time. I'm starting to get kinda out.",fear
They have a game room downstairs! Ping pong and stuff.,neutral
Great!,joy
"See? Now, that’s why only the little bastard men are supposed to do all the kicking.",fear
"Great, now he's brandishing back.",disgust
So the going for help went well?,neutral
"I mean, you’re my favorite guy in the whole world.",neutral
"What-what is it, what is it?",neutral
"And I will cook anything you want in here , and do in there!",fear
"Ross, I still can’t forgive you for what you did, I can’t, I just, but sometimes when I’m with you I just, I feel so...",sadness
Yes!,joy
"Ye-ye-yeah, yes I do!",sadness
"You know, I mean, it's like we're different.",neutral
Dad?,neutral
Oh no. Could I get anyone a coffee or…for? No? Just poison me? Okay.,fear
"Well, I don’t understand why Adrienne’s attracted to victor.",disgust
I think you would have to clean a whole lot of apartments to go all the way to India.,neutral
You don't have to explain.,neutral
But the’s in a couple hours and I don’t even understand the game.,fear
Presenting Sarah Tuttle’s Private Very Special Spacecamp!,joy
"What nervous I wear, now I’m all should.",fear
"Y'know what, actually…  Okay, okay, okay, what's so funny over here?",neutral
"Oh yeah, he looked like a actual lumberjack in those pink lacys.",disgust
Do you have a plan?,neutral
"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",neutral
"Hi, um, I'm account number 7143457.",neutral
Look positive confident.,fear
Ok.,neutral
I  like to think of myself as the puppet master of the group.,sadness
Here comes the bride.,joy
"No, I let him win—Ross!",neutral
"Great! Okay, here.",joy
Yep. Pretty much.,joy
"Oh, okay.",neutral
Noooo!  I'm lying. I am so drunk.,joy
"Nothing, nothing.",joy
Doesn't anybody understand that I'm gonna be having babies soon?,surprise
"Yeah, we-we feel kinda responsible.",anger
We lost a carseat on a bus today.,neutral
Hey!,neutral
You wanna fool around with Joey?,surprise
"Well, how can you be a tour guide, don’t you have to be a dinosaur expert or something?",neutral
"Cause she's, she's alone now, and pregnant, and, and sad.",sadness
My whole mouth just filled with saliva!,joy
Don't let him in! I'm hypothetic to be at a regatta gala.,fear
"Oh umm, my big scene is coming up. Big scene coming up.",joy
"See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.",anger
"I know! And I’m just engender out of a marriage, I mean talk about meant to be!",fear
He musta been sweeping. They found a broom in his hand.,neutral
"Rachel has something that she wants to tell you and umm, I believe that this is your red sweater.",neutral
"I mean really, think about it.",neutral
"Uhh, look Katie, uh listen, we-we need to chitchat.",fear
Great! Problem solved!,joy
Go find Chandler!,neutral
"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is Hera choking on his retainer.",fear
Happy thoughts!  Happy thoughts!,anger
Wait-wait where are you departure? Where are you going?,fear
I said I’ll do it!,anger
Hey! What's she doing back here?,surprise
Go! Go! Go! Go! Go! Go! move Go! Go! Go! Go!,fear
"Y’know, twin stuff is always a real big seller.",neutral
approve?,fear
"Oh no-no, I OH can’t do that.",fear
Great! How about you wanted to go the Italian place down on Bleaker Street right?,joy
Can't wait.,neutral
That's not what we're going do!,disgust
Fine.,neutral
"Somebody wanna help me, tryin' to rip out my heart.  Uh, that's seen.  Anybody great a nipple?",fear
"I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!",joy
"nobelium, no-n-n-n-no!!",fear
What about Glen? He could be a Glen.,neutral
"blind, are you crazy? When a What man gets his sight back, does he walk around like this?",disgust
Ni-chou chi-ma!,joy
"That's not the hard part honey! The hard part is what comes    next, I hateful aren't you worried about the leave?",fear
"Come on, Ross? Remember back in college, when he fell in love with Carol and bought her that ridiculously expensive crystal duck?",neutral
"Oh, well don’t take it to the same place you took matter the stereo, ‘cause they’ve had that thing for over a week.",disgust
"Phoebe, what is it?",neutral
He told me in person.,neutral
Kitten?,neutral
I’m sorry.,sadness
"Uh sorry, wrong list.",fear
Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less snip.,disgust
Yes. It's very difficult to appreciate a Thanksgiving dinner once you've seen it in reverse.,sadness
"Basically, Rachel and I were in Vegas and we got drunk",neutral
Warm milk and,neutral
Okay!,neutral
"I wrote it on the board, then I went all over New York City looking for ya!",anger
I mean I wish I were a seahorse.,neutral
"Oh, I thought you guys meant marijuana cigarettes, y'know?",neutral
"Now, look I deserve to know where I came from.",anger
Well why not? So you can spend your time with this tramp?!,anger
Sells drugs to jolly.,disgust
I wonder how long that dross  has been setting out.,disgust
"Oh, yeah, no problems. It’s all taken care of.",neutral
Oh my God!,surprise
What?!,surprise
Hey!,joy
What do we got there?,surprise
Almost never.,anger
"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",neutral
Oh Deity...,fear
"Y'know, I, I really don’t think we need a canoe.",neutral
He’s alive! He’s a-live!!!,joy
You don't plan these things.,neutral
Kiss me.,joy
Awwwww,joy
Will you hurry up?,sadness
Listen I uh…  It’s a scary world out there especially if you’re a 1 mom.,fear
I guess.,neutral
Is this my fault?,sadness
I'd love to!,joy
"Nothing. It’s just old and blue, that’s all.",disgust
Whoo-ho-hoo!,joy
"Uh-oh, uh-oh, the laundry's cause.",fear
Yeah!,joy
I can’t live like this! What are we gonna do? What are we gonna?,fear
"Uh-oh, uh-oh, the laundry's done.",fear
I think you’ve made such a nice home for her over the last nine months that she just doesn’t want to leave.,neutral
"Well, it’s about time.",anger
"No. Umm, okay. But while you dial, let me show you the features of my new OH ringing handbag.  Oh, it does work!",fear
Nobody sees the king!,anger
"Yes. Yes, yes I did.  But-but it was, it was just a unity night thing. It meant nothing.",fear
"Mom, c'mon, stop unnerving.",fear
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,neutral
"Hey, y’know what?",neutral
Okay.,neutral
"Oh well, we don’t because we got…the…other pl-place.",neutral
We need a porn break.,neutral
"Chandler, what kind of an idiot do you take me for?",joy
It’s the big night! We wanted to wish you good luck!,joy
"And then after that, I’m gonna commence so drunk, I’m gonna wanna call Janice",fear
"Mon, look at yourself. You have cookie on neck.",disgust
It’s,neutral
"See, here’s  the thing.",neutral
"Yeah, yeah, you go talk to your friend. You tell him, ""Nice endeavour.""",disgust
"Mon, looking at yourself. You have cookie on your neck.",disgust
"I know, it's great!",joy
"Hi, here's the deal.",neutral
That was a prove!,fear
You suck!!,anger
All right!!,joy
"And then after that, I’m gonna drunk so get, I’m gonna wanna call Janice",fear
nobelium that could kill her.,fear
So?,neutral
"No, Monica Horny for but Minister called, wanting to know if we were still together.",disgust
"Oh, I can't believe it!",surprise
Hi.,neutral
"Umm, hey, umm, Joey's gonna be at the telethon for the rest of the day, we have the whole place to ourselves.",neutral
"classy, Oh.",disgust
"Yeah, well, you’re wrong! Okay, you’re wrong.",anger
If you ever want to redo the bathroom floor.,neutral
What the hell!,surprise
"Whoa, maybe I was!",surprise
That nurse sucks!,disgust
"So if the landlord ever asks, I’m 87 year old woman, who’s afraid of her VCR.",neutral
"I don’t wanna make any mistakes, alright?",anger
"Well, not much has changed in the last five minutes.",neutral
"No. No, you're not a loser.",sadness
Of the glare from the streetlight out of his apartment.,neutral
"All right here he comes. I’m gonna do this, I’strong gonna tell him, I’m gonna be m.",fear
Hey!,joy
"That’s right Wesley! I just stopped by to say that, you’re not a real doctor! And that woman’s brain, is fine!",anger
"Well, I-I got this blinding pain in my thyroxin stomach when I was lifting weights before, then I uh passed out and uh, embody haven’t been able to stand up since.",fear
"Pheebs, come on, you didn’t kill anybody, these people just happened to die when you went to the dentist.",neutral
no!,disgust
Cut! Wonderful!,joy
"Well, let's just says the impressions you made in the butter left little to the imagination.",disgust
"Oh and keep in mind, now, I was carrying triplets so in, y’know, medical terms I was-I was thrice as randy.",neutral
That stinks!,disgust
That’hernia a s.,disgust
...pig...bull man!,disgust
"Yeah, word don't like that I.",disgust
"valet, we gotta do something about that guy.",disgust
"You know, it still smells like monkey there in.",disgust
"I mean, you know, we've never really talked.",neutral
Hey!,surprise
Oy!!,disgust
You want it?,neutral
We’re supposed to meet my parents in 15 minutes.,neutral
So? What? What? They’re gone! Monica’s gonna freak!,surprise
You can't have it.,anger
Let us begin.,neutral
"Uh-oh, uh-oh, the laundry's played.",fear
Yep! That's hilarious!,joy
"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.",neutral
"Oh now stay, daddy calm. Please.",fear
I do?,surprise
"I hear ya.  But! Unfortunately, my company is channelize me overseas!",disgust
"Uh gloomy sorry, wrong number.",fear
Ugh.,disgust
I-I cannot another evening with that man.,disgust
"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",sadness
But the audition’s in a couple hours and I don’t even understand the gamey.,fear
Go! Go! Go! Go! Go!! Go! Go! Go! Go!,fear
"We've got the ground-up flesh of formerly cute moo-cow and turkeys, ew...",disgust
What-what is love really?,neutral
