Utterance,Emotion
"Just listen, Monica, I, do you know, okay, do you know, I couldn’t sleep for like a month because I got like a dot of ink on one of the sofa cushions.",neutral
"Well, you-you coulda just turned the cushion over.",neutral
"Yeah, I would’ve except I had a big spaghetti stain on the other side.",neutral
What?!?!,surprise
"Okay, this is what I’m talking about, this. I-I need to live in a land where people can spill.",neutral
You can spill. In the sink.,neutral
"Aw, honey it’s not your fault, y'know this is who you are, and I love you, and I want us to be friends, and if I keep living here I don’t see that happening.",sadness
"I love you, too.",joy
"Aww, good.  What?",joy
What? I’m just said.,sadness
"No you’re not, you’re wondering which cushion it is.",neutral
Oh my God! Are you serious?!,surprise
Uh-huh.,neutral
I would love to live with you Ross.. that’s-that’s great! Thank you!,joy
"Well, I’m-I’m just glad I could, y’know, help you out.",neutral
"Ross-Ross, you have no idea what this means to me!",joy
"I mean, I mean I was gonna be homeless.",sadness
You just saved me!,joy
You’re my hero!,joy
"Hero, I uh, I don’t know—well, all right.",neutral
"Oh, I have to go tell Monica what a wonderful brother she has!",joy
"Oh please!   You’re gonna say things now, aren’t ya?",joy
No.,neutral
"No, I won’t.",neutral
"But I should tell you this, this exact same thing happened to my roommate Denise.",neutral
"She moved in with a guy who was secretly married to her and he said he didn’t love her, but he really did, and it just blew up!",anger
"...Dammit, hire the girl!  Okay, everybody ready?",anger
"Uh, listen, I just wanna thank you for this great opportunity.",joy
Lose the robe.,neutral
Me?,surprise
That's great.,joy
"Well, I'm gonna get another espresso. Can I get you another latte?",neutral
"No, no, I'm still working on mine.",neutral
That's it?,surprise
"Yeah, it was really hard.",sadness
"Oh, yeah, that hug looked pretty brutal.",neutral
"Ok, you weren't there.",anger
"Wow! That’s ah, that’s pretty nice!",joy
Pretty nice?,neutral
"You’ll have to pardon my roommate, he wanted to marry this.",neutral
"We don’t have 50 bucks, but would you be willing to trade for it? We’ve got a canoe.",neutral
"Y'know, I, I really don’t think we need a canoe.",neutral
You gotta take the canoe!,anger
"All right, just, just take the entertainment center, and then when you get home, throw the canoe away!",neutral
We’re not throwing it away! I built that canoe!,anger
Good for you!!,anger
Pheebs?,neutral
Yeah?,neutral
"Okay. Then I guess it’s just, wait here then.   Hi. I need one fake ticket to Yemen.",neutral
One ticket to Yemen?,surprise
"Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.",neutral
"I’m sorry sir, I don’t understand.",surprise
What would you give to a kid if he wanted a ticket to play with?,neutral
Are you travelling with a child?,neutral
No.,neutral
"All right, y’know what, she’s  gonna think that I’m handing you a credit card, but what I’m really gonna do is hand you a library card.",neutral
"Okay, but this is the last time.",neutral
"With a chick-chick here, and a chick-chick there.",joy
"Here a chick, there a chick, everywhere a chick-chick--chickeeeen.",joy
Hey.,neutral
Hey.,neutral
How’s she doing?,neutral
She?,surprise
"Well yeah, don’t-don’t you think it’s a she?",neutral
"I don’t know.  I can’t tell, what ever it was went back in too quickly.",neutral
"Well, anyway, I got to go change, I’m ah, meeting some of the cast for drinks.",neutral
Excuse me?,surprise
What?,neutral
"Okay, good, so there you go. Go with Vince.",joy
"Yeah, but Jason's really sensitive.",neutral
"Well sensitive is important, pick him.",neutral
Yeah.,neutral
"Oh sure, go with the sissy.",disgust
Jason is not a sissy!,anger
"Oh no-no-no-no, I meant Chandler.",anger
Hi.,neutral
"So uh, apparently people are familiar with the Europe story?",neutral
Yeah.,neutral
"Listen about that, the whole uh, who came on to who thing really doesn’t matter.",neutral
"I mean, I think it would’ve happened either way.",neutral
I mean if you hadn’t initiated it I-I-I know I would’ve.,neutral
It was an amazing night.,joy
It was. It was an amazing night.,joy
You think it looked amazing?,sadness
Do we have a name yet?,neutral
"No, not yet.",neutral
"That’s fine, for now we’ll just call her Baby Girl Green.",neutral
"Oh no, Baby Girl Geller-Green.",neutral
Hello baby girl.,joy
"Ah-ha, nowhere to run!",joy
I don’t like sitting up here! I’m just gonna over,anger
No Rachel! They got here first!,anger
Why is Ross doing that?,neutral
DANGER,fear
Oh my God! Why is he jumping on those women!,surprise
No that’s all right. Don’t worry about it.,neutral
Oh but look! That’s gonna leave a stain!,disgust
Rach! Hey! It’s fine! You’re at Joey’s!,joy
Really?,surprise
Yeah! Look!,neutral
I’ve never lived like this before.,disgust
I know.,neutral
"All right, don’t waste it, I mean its still food.",neutral
"Hey Joey, is this the bed where Olivia lost her virginity?",neutral
"I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!",joy
"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",surprise
Also so,neutral
"Oh, in my head he's done some pretty ""not-gay-stuff""!",neutral
"Well, at the Christmas party him and Santa did some definitely    gay stuff!",neutral
"OK, you've got to promise that you'll never, ever tell Ross that I told you.",neutral
About what?,neutral
He's planning your birthday party.,neutral
Oh my God! I love him!,joy
You'd better act surprised.,fear
About what?,neutral
My surprise party!,joy
What surprise party?,surprise
Oh stop it. Joey already told me.,joy
"Well, he didn't tell me.",neutral
"Hey, don't look at me. This is Ross's thing.",neutral
This is so typical. I'm always the last one to know everything.,anger
"No, you are not. We tell you stuff.",neutral
Yuh-huh!,anger
I was the last one to know when Chandler got bitten by the peacock at the zoo.,anger
I was the last one to know when you had a crush on Joey when he was moving in.,anger
Looks like I was second to last.,surprise
"Chandler, we still haven’t gotten an RSVP from your dad.",neutral
"Oh! Right. Umm, maybe that’s because I didn’t send him an invitation.",neutral
Chandler! He’s your father.  he should be at the wedding.,anger
I don’t even know the man. Okay? We’re not that close. I haven’t seen him in years.,disgust
Well what are you gonna do when he finds out he wasn’t even asked?!,sadness
It’s not like we run in the same circles.,neutral
"I hang out with you guys, and he stars in a drag show in Vegas.",disgust
"Ooh, I think I wanna trade circles.",neutral
Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less dress.,disgust
So what! As long as he’s not wearing a white dress and a veil I don’t care.,neutral
"Okay, I think I need to do some shopping.",neutral
Hello! Who’s in there?,neutral
How ya doin’?,neutral
Who in the hell are you?,anger
"I guess you wouldn’t believe me if I said I was Kurt Douglas, huh?",neutral
"No-no, Rachel, don’t get it! He can’t see us!",fear
"No, yeah! The groom cannot see the bride!",anger
I’m not gonna marry Chandler!,anger
Not after this!,anger
"Okay, you guys, just relax.  I doooo.",neutral
I gotta go.,neutral
"Oh, wait, Joshua! Joshua!   Yeah, well, that oughta do it.",sadness
"Sorry I'm late, but I left late.",neutral
Okay.,neutral
"So Pheebs, what is the book about?",neutral
I thought you said you read it in high school.,neutral
"Well yeah, but then I remembered I started it and there was this pep rally and I was, I was on top of the pyramid but anyway—umm, what is this book about?",neutral
"Excuse me, can I, can I bum one of those?",neutral
"Y'know what, actually…  Okay, okay, okay, what's so funny over here?",neutral
I thought you didn't smoke.,surprise
"Oh, I thought you guys meant marijuana cigarettes, y'know?",neutral
"Y'know what I mean, like dubbies?",neutral
"And I actually, I thought to myself, ""Wow, those guys are crazy!""",surprise
"But no, I actually smoke the regular ones all, all the time.",neutral
We get high.,neutral
"Oh, me too.",neutral
I'm kidding.,neutral
"Oh, me too.",joy
"Oh, are you sure you're ok?",sadness
Yeah.,neutral
Does it still hurt?,sadness
Yeah.,sadness
What a neat idea. All your clothes match. I'm gonna do this.,joy
Hi.,neutral
"Hey, how'd it go?",neutral
Excellent.,joy
"We ripped that couple apart, and kept the pieces for ourselves.",joy
"What a beautiful story. Hey, I'm fine by the way.",joy
You know what? You are right. I,neutral
Good for you Pheebs!,joy
Ok.,neutral
"Okay  If you guys have microphones in there too, I didn't mean",neutral
This sucks! I didn’t know I had to stay up all night before I went to this stupid sleep clinic! I’m so tired!,anger
It’s 6:00.,neutral
Hi!,joy
"Yeah, Rach, I think you’re handling that really well.",neutral
Handling it?,neutral
"What do you mean, handling it?",joy
There’s nothing to handle.,joy
"Now, maybe I would have a problem with this if it wasn’t for me and Joshua.",neutral
"Y’know, they’re not gonna get married anyway!",anger
What?,surprise
Come on!,anger
They rushed into this thing so fast it’s ridiculous!,disgust
"And somewhere along the way, one of them is gonna realise what they’ve done and they’re call the whole thing off.",neutral
"I’m telling ya, you’re gonna be dancing at my wedding before you’re dancing at there’s.",joy
What the hell is this?!,surprise
"What, did you actually thought it would make me feel better to give me stuff that I can’t use for another two months?!",anger
This sucks!,anger
"All right, what’s my next present?",neutral
"All right, there’s a nuclear holocaust, I’m the last man on Earth. Would you go out with me?",neutral
Enhh,neutral
I’ve got canned goods.,neutral
"Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!",surprise
"Excellent hole, Joe.",neutral
Oh no! No!! My hole!!,surprise
Ow!! Ow!!!,disgust
What?! What?!! What is it?!,surprise
My drinking?,neutral
"Oh, I must’ve said that after you left.",neutral
Said what? Exactly.,fear
That you enjoyed the occasional drink…ing binge.,neutral
"Oh my God!! Ohh, that is it! I’m leaving! You are just a horrible person!",disgust
Wait-wait-wait-wait-wait-wait-wait-wait!!,fear
If you’re gonna get all sensitive about it!,anger
I don’t want to lose you.,sadness
"What if I, create a position for you?",neutral
I’ll make you an assistant buyer in this department.,neutral
Say more things like that.,joy
"You can have your own office, and a raise! Effective tomorrow.",joy
I’d need an expense account.,neutral
Done!,joy
And an assistant.,neutral
"Sophie, get in here!",joy
Monica? You gonna be very proud of me. I just got us dates with two unbelievably cute nurses.,joy
Oh my!,surprise
They're male nurses.,neutral
Not in my head.,neutral
"Anyway, they want to take us out Saturday night! What do you say?",joy
Umm.  Umm. Umm. I don't think so.,joy
What?,surprise
What are you talking about?!,surprise
